InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,Generation
Standard_DC4ds_v3,,,4.0,32,,0.452,0.1808,eastus2,V2
Standard_DC4ds_v3,,,4.0,32,,0.542,0.2168,southcentralus,V2
Standard_DC4ds_v3,,,4.0,32,,0.532,0.2128,westus,V2
Standard_DC4ds_v3,,,4.0,32,,0.452,0.1808,westus2,V2
Standard_DC4s,,,4.0,16,,0.395,0.158,eastus,"V1,V2"
Standard_DC4s_v2,,,4.0,16,,0.384,0.0384,eastus,V2
Standard_DC4s_v2,,,4.0,16,,0.384,0.0384,northcentralus,V2
Standard_DC4s_v2,,,4.0,16,,0.461,0.0461,southcentralus,V2
Standard_DC4s_v2,,,4.0,16,,0.448,0.0448,westus,V2
Standard_DC4s_v2,,,4.0,16,,0.384,0.0384,westus2,V2
Standard_DC4s_v3,,,4.0,32,,0.434,0.1736,centralus,V2
Standard_DC4s_v3,,,4.0,32,,0.384,0.1536,eastus,V2
Standard_DC4s_v3,,,4.0,32,,0.384,0.1536,eastus2,V2
Standard_DC4s_v3,,,4.0,32,,0.461,0.1844,southcentralus,V2
Standard_DC4s_v3,,,4.0,32,,0.448,0.1792,westus,V2
Standard_DC4s_v3,,,4.0,32,,0.384,0.1536,westus2,V2
Standard_DC64ads_v5,,,64.0,256,,3.626,1.4504,eastus,"V1,V2"
Standard_DC64ads_v5,,,64.0,256,,4.294,1.7176,westus,"V1,V2"
Standard_DC64as_v5,,,64.0,256,,3.027,1.2108,eastus,"V1,V2"
Standard_DC64as_v5,,,64.0,256,,3.555,1.422,westus,"V1,V2"
Standard_DC8ads_v5,,,8.0,32,,0.453,0.1812,eastus,"V1,V2"
Standard_DC8ads_v5,,,8.0,32,,0.537,0.2148,westus,"V1,V2"
Standard_DC8as_v5,,,8.0,32,,0.378,0.1512,eastus,"V1,V2"
Standard_DC8as_v5,,,8.0,32,,0.444,0.1776,westus,"V1,V2"
Standard_DC8ds_v3,,,8.0,64,,1.022,0.4088,centralus,V2
Standard_DC8ds_v3,,,8.0,64,,0.904,0.3616,eastus,V2
Standard_DC8ds_v3,,,8.0,64,,0.904,0.3616,eastus2,V2
Standard_DC8ds_v3,,,8.0,64,,1.085,0.434,southcentralus,V2
Standard_DC8ds_v3,,,8.0,64,,1.064,0.4256,westus,V2
Standard_DC8ds_v3,,,8.0,64,,0.904,0.3616,westus2,V2
Standard_DC8s_v3,,,8.0,64,,0.868,0.3472,centralus,V2
Standard_DC8s_v3,,,8.0,64,,0.768,0.3072,eastus,V2
Standard_DC8s_v3,,,8.0,64,,0.768,0.3072,eastus2,V2
Standard_DC8s_v3,,,8.0,64,,0.922,0.3688,southcentralus,V2
Standard_DC8s_v3,,,8.0,64,,0.896,0.3584,westus,V2
Standard_DC8s_v3,,,8.0,64,,0.768,0.3072,westus2,V2
Standard_DC8_v2,,,8.0,32,,0.768,0.0768,eastus,V2
Standard_DC8_v2,,,8.0,32,,0.768,0.0768,northcentralus,V2
Standard_DC8_v2,,,8.0,32,,0.922,0.0922,southcentralus,V2
Standard_DC8_v2,,,8.0,32,,0.896,0.0896,westus,V2
Standard_DC8_v2,,,8.0,32,,0.768,0.0768,westus2,V2
Standard_DC96ads_v5,,,96.0,384,,5.438,2.1752,eastus,"V1,V2"
Standard_DC96ads_v5,,,96.0,384,,6.442,2.5768,westus,"V1,V2"
Standard_DC96as_v5,,,96.0,384,,4.541,1.8164,eastus,"V1,V2"
Standard_DC96as_v5,,,96.0,384,,5.333,2.1332,westus,"V1,V2"
Standard_DS1,,,1.0,3.5,,0.077,0.0077,centralus,"V1,V2"
Standard_DS1,,,1.0,3.5,,0.077,0.0077,eastus,"V1,V2"
Standard_DS1,,,1.0,3.5,,0.067,0.0067,eastus2,"V1,V2"
Standard_DS1,,,1.0,3.5,,0.077,0.0077,northcentralus,"V1,V2"
Standard_DS1,,,1.0,3.5,,0.067,0.0067,southcentralus,"V1,V2"
Standard_DS1,,,1.0,3.5,,0.077,0.0077,westus,"V1,V2"
Standard_DS11,,,2.0,14,,0.193,0.0193,centralus,"V1,V2"
Standard_DS11,,,2.0,14,,0.193,0.0193,eastus,"V1,V2"
Standard_DS11,,,2.0,14,,0.173,0.0173,eastus2,"V1,V2"
Standard_DS11,,,2.0,14,,0.193,0.0193,northcentralus,"V1,V2"
Standard_DS11,,,2.0,14,,0.173,0.0173,southcentralus,"V1,V2"
Standard_DS11,,,2.0,14,,0.193,0.0193,westus,"V1,V2"
Standard_DS11-1_v2,,,2.0,14,,0.185,0.020572,centralus,"V1,V2"
Standard_DS11-1_v2,,,2.0,14,,0.185,0.077663,eastus,"V1,V2"
Standard_DS11-1_v2,,,2.0,14,,0.149,0.06556,eastus2,"V1,V2"
Standard_DS11-1_v2,,,2.0,14,,0.185,0.019536,northcentralus,"V1,V2"
Standard_DS11-1_v2,,,2.0,14,,0.166,0.031922,southcentralus,"V1,V2"
Standard_DS11-1_v2,,,2.0,14,,0.166,0.025481,westcentralus,"V1,V2"
Standard_DS11-1_v2,,,2.0,14,,0.185,0.024272,westus,"V1,V2"
Standard_DS11-1_v2,,,2.0,14,,0.149,0.026492,westus2,"V1,V2"
Standard_DS11_v2,,,2.0,14,,0.185,0.020572,centralus,"V1,V2"
Standard_DS11_v2,,,2.0,14,,0.185,0.077663,eastus,"V1,V2"
Standard_DS11_v2,,,2.0,14,,0.149,0.06556,eastus2,"V1,V2"
Standard_DS11_v2,,,2.0,14,,0.185,0.019536,northcentralus,"V1,V2"
Standard_DS11_v2,,,2.0,14,,0.166,0.031922,southcentralus,"V1,V2"
Standard_DS11_v2,,,2.0,14,,0.166,0.025481,westcentralus,"V1,V2"
Standard_DS11_v2,,,2.0,14,,0.185,0.024272,westus,"V1,V2"
Standard_DS11_v2,,,2.0,14,,0.149,0.026492,westus2,"V1,V2"
Standard_DS11_v2_Promo,,,2.0,14,,0.037,,centralus,"V1,V2"
Standard_DS11_v2_Promo,,,2.0,14,,0.037,,eastus,"V1,V2"
Standard_DS11_v2_Promo,,,2.0,14,,0.0299,,eastus2,"V1,V2"
Standard_DS11_v2_Promo,,,2.0,14,,0.037,,northcentralus,"V1,V2"
Standard_DS11_v2_Promo,,,2.0,14,,0.033,,southcentralus,"V1,V2"
Standard_DS11_v2_Promo,,,2.0,14,,0.033,,westcentralus,"V1,V2"
Standard_DS11_v2_Promo,,,2.0,14,,0.037,,westus,"V1,V2"
Standard_DS11_v2_Promo,,,2.0,14,,0.0299,,westus2,"V1,V2"
Standard_DS12,,,4.0,28,,0.386,0.0386,centralus,"V1,V2"
Standard_DS12,,,4.0,28,,0.386,0.0386,eastus,"V1,V2"
Standard_DS12,,,4.0,28,,0.347,0.0347,eastus2,"V1,V2"
Standard_DS12,,,4.0,28,,0.386,0.0386,northcentralus,"V1,V2"
Standard_DS12,,,4.0,28,,0.347,0.0347,southcentralus,"V1,V2"
Standard_DS12,,,4.0,28,,0.386,0.0386,westus,"V1,V2"
Standard_DS12-1_v2,,,4.0,28,,0.371,0.041255,centralus,"V1,V2"
Standard_DS12-1_v2,,,4.0,28,,0.371,0.155746,eastus,"V1,V2"
Standard_DS12-1_v2,,,4.0,28,,0.299,0.13156,eastus2,"V1,V2"
Standard_DS12-1_v2,,,4.0,28,,0.37,0.039072,northcentralus,"V1,V2"
Standard_DS12-1_v2,,,4.0,28,,0.332,0.063844,southcentralus,"V1,V2"
Standard_DS12-1_v2,,,4.0,28,,0.332,0.050962,westcentralus,"V1,V2"
Standard_DS12-1_v2,,,4.0,28,,0.37,0.048544,westus,"V1,V2"
Standard_DS12-1_v2,,,4.0,28,,0.299,0.053162,westus2,"V1,V2"
Standard_DS12-2_v2,,,4.0,28,,0.371,0.041255,centralus,"V1,V2"
Standard_DS12-2_v2,,,4.0,28,,0.371,0.155746,eastus,"V1,V2"
Standard_DS12-2_v2,,,4.0,28,,0.299,0.13156,eastus2,"V1,V2"
Standard_DS12-2_v2,,,4.0,28,,0.37,0.039072,northcentralus,"V1,V2"
Standard_DS12-2_v2,,,4.0,28,,0.332,0.063844,southcentralus,"V1,V2"
Standard_DS12-2_v2,,,4.0,28,,0.332,0.050962,westcentralus,"V1,V2"
Standard_DS12-2_v2,,,4.0,28,,0.37,0.048544,westus,"V1,V2"
Standard_DS12-2_v2,,,4.0,28,,0.299,0.053162,westus2,"V1,V2"
Standard_DS12_v2,,,4.0,28,,0.371,0.041255,centralus,"V1,V2"
Standard_DS12_v2,,,4.0,28,,0.371,0.155746,eastus,"V1,V2"
Standard_DS12_v2,,,4.0,28,,0.299,0.13156,eastus2,"V1,V2"
Standard_DS12_v2,,,4.0,28,,0.37,0.039072,northcentralus,"V1,V2"
Standard_DS12_v2,,,4.0,28,,0.332,0.063844,southcentralus,"V1,V2"
Standard_DS12_v2,,,4.0,28,,0.332,0.050962,westcentralus,"V1,V2"
Standard_DS12_v2,,,4.0,28,,0.37,0.048544,westus,"V1,V2"
Standard_DS12_v2,,,4.0,28,,0.299,0.053162,westus2,"V1,V2"
Standard_DS12_v2_Promo,,,4.0,28,,0.074,,centralus,"V1,V2"
Standard_DS12_v2_Promo,,,4.0,28,,0.074,,eastus,"V1,V2"
Standard_DS12_v2_Promo,,,4.0,28,,0.0598,,eastus2,"V1,V2"
Standard_DS12_v2_Promo,,,4.0,28,,0.074,,northcentralus,"V1,V2"
Standard_DS12_v2_Promo,,,4.0,28,,0.0665,,southcentralus,"V1,V2"
Standard_DS12_v2_Promo,,,4.0,28,,0.0665,,westcentralus,"V1,V2"
Standard_DS12_v2_Promo,,,4.0,28,,0.074,,westus,"V1,V2"
Standard_DS12_v2_Promo,,,4.0,28,,0.0598,,westus2,"V1,V2"
Standard_DS13,,,8.0,56,,0.771,0.0771,centralus,"V1,V2"
Standard_DS13,,,8.0,56,,0.771,0.0771,eastus,"V1,V2"
Standard_DS13,,,8.0,56,,0.694,0.0694,eastus2,"V1,V2"
Standard_DS13,,,8.0,56,,0.771,0.0771,northcentralus,"V1,V2"
Standard_DS13,,,8.0,56,,0.694,0.0694,southcentralus,"V1,V2"
Standard_DS13,,,8.0,56,,0.771,0.0771,westus,"V1,V2"
Standard_DS13-2_v2,,,8.0,56,,0.741,0.082399,centralus,"V1,V2"
Standard_DS13-2_v2,,,8.0,56,,0.741,0.311072,eastus,"V1,V2"
Standard_DS13-2_v2,,,8.0,56,,0.598,0.26312,eastus2,"V1,V2"
Standard_DS13-2_v2,,,8.0,56,,0.741,0.07825,northcentralus,"V1,V2"
Standard_DS13-2_v2,,,8.0,56,,0.665,0.12788,southcentralus,"V1,V2"
Standard_DS13-2_v2,,,8.0,56,,0.665,0.102078,westcentralus,"V1,V2"
Standard_DS13-2_v2,,,8.0,56,,0.741,0.097219,westus,"V1,V2"
Standard_DS13-2_v2,,,8.0,56,,0.598,0.106324,westus2,"V1,V2"
Standard_DS13-4_v2,,,8.0,56,,0.741,0.082399,centralus,"V1,V2"
Standard_DS13-4_v2,,,8.0,56,,0.741,0.311072,eastus,"V1,V2"
Standard_DS13-4_v2,,,8.0,56,,0.598,0.26312,eastus2,"V1,V2"
Standard_DS13-4_v2,,,8.0,56,,0.741,0.07825,northcentralus,"V1,V2"
Standard_DS13-4_v2,,,8.0,56,,0.665,0.12788,southcentralus,"V1,V2"
Standard_DS13-4_v2,,,8.0,56,,0.665,0.102078,westcentralus,"V1,V2"
Standard_DS13-4_v2,,,8.0,56,,0.741,0.097219,westus,"V1,V2"
Standard_DS13-4_v2,,,8.0,56,,0.598,0.106324,westus2,"V1,V2"
Standard_DS13_v2,,,8.0,56,,0.741,0.082399,centralus,"V1,V2"
Standard_DS13_v2,,,8.0,56,,0.741,0.311072,eastus,"V1,V2"
Standard_DS13_v2,,,8.0,56,,0.598,0.26312,eastus2,"V1,V2"
Standard_DS13_v2,,,8.0,56,,0.741,0.07825,northcentralus,"V1,V2"
Standard_DS13_v2,,,8.0,56,,0.665,0.12788,southcentralus,"V1,V2"
Standard_DS13_v2,,,8.0,56,,0.665,0.102078,westcentralus,"V1,V2"
Standard_DS13_v2,,,8.0,56,,0.741,0.097219,westus,"V1,V2"
Standard_DS13_v2,,,8.0,56,,0.598,0.106324,westus2,"V1,V2"
Standard_DS13_v2_Promo,,,8.0,56,,0.148,,centralus,"V1,V2"
Standard_DS13_v2_Promo,,,8.0,56,,0.148,,eastus,"V1,V2"
Standard_DS13_v2_Promo,,,8.0,56,,0.12,,eastus2,"V1,V2"
Standard_DS13_v2_Promo,,,8.0,56,,0.148,,northcentralus,"V1,V2"
Standard_DS13_v2_Promo,,,8.0,56,,0.133,,southcentralus,"V1,V2"
Standard_DS13_v2_Promo,,,8.0,56,,0.133,,westcentralus,"V1,V2"
Standard_DS13_v2_Promo,,,8.0,56,,0.148,,westus,"V1,V2"
Standard_DS13_v2_Promo,,,8.0,56,,0.12,,westus2,"V1,V2"
Standard_DS14,,,16.0,112,,1.542,0.1542,centralus,"V1,V2"
Standard_DS14,,,16.0,112,,1.542,0.1542,eastus,"V1,V2"
Standard_DS14,,,16.0,112,,1.387,0.1387,eastus2,"V1,V2"
Standard_DS14,,,16.0,112,,1.542,0.1542,northcentralus,"V1,V2"
Standard_DS14,,,16.0,112,,1.387,0.1387,southcentralus,"V1,V2"
Standard_DS14,,,16.0,112,,1.542,0.1542,westus,"V1,V2"
Standard_DS14-4_v2,,,16.0,112,,1.482,0.164798,centralus,"V1,V2"
Standard_DS14-4_v2,,,16.0,112,,1.482,0.622144,eastus,"V1,V2"
Standard_DS14-4_v2,,,16.0,112,,1.196,0.52624,eastus2,"V1,V2"
Standard_DS14-4_v2,,,16.0,112,,1.482,0.156499,northcentralus,"V1,V2"
Standard_DS14-4_v2,,,16.0,112,,1.33,0.255759,southcentralus,"V1,V2"
Standard_DS14-4_v2,,,16.0,112,,1.33,0.204155,westcentralus,"V1,V2"
Standard_DS14-4_v2,,,16.0,112,,1.482,0.194438,westus,"V1,V2"
Standard_DS14-4_v2,,,16.0,112,,1.196,0.212649,westus2,"V1,V2"
Standard_DS14-8_v2,,,16.0,112,,1.482,0.164798,centralus,"V1,V2"
Standard_DS14-8_v2,,,16.0,112,,1.482,0.622144,eastus,"V1,V2"
Standard_DS14-8_v2,,,16.0,112,,1.196,0.52624,eastus2,"V1,V2"
Standard_DS14-8_v2,,,16.0,112,,1.482,0.156499,northcentralus,"V1,V2"
Standard_DS14-8_v2,,,16.0,112,,1.33,0.255759,southcentralus,"V1,V2"
Standard_DS14-8_v2,,,16.0,112,,1.33,0.204155,westcentralus,"V1,V2"
Standard_DS14-8_v2,,,16.0,112,,1.482,0.194438,westus,"V1,V2"
Standard_DS14-8_v2,,,16.0,112,,1.196,0.212649,westus2,"V1,V2"
Standard_DS14_v2,,,16.0,112,,1.482,0.164798,centralus,"V1,V2"
Standard_DS14_v2,,,16.0,112,,1.482,0.622144,eastus,"V1,V2"
